Date,Region,Temperature (°C),Rainfall (mm),Humidity (%),Crop Yield Impact Score,fruit_Commodity,fruit_Price per Unit (LKR/kg),vegitable_Commodity,vegitable_Price per Unit (LKR/kg)
4/16/2020,Batticaloa,28.8,48.3,51.1,1.05,Gooseberry,400.05,Long Purple Eggplant,284.16
4/16/2020,Colombo,21.7,171.8,55.4,0.8,Gooseberry,329.3,Long Purple Eggplant,235.86
4/16/2020,Galle,30.4,22.8,87.4,1.4,Gooseberry,237.72,Long Purple Eggplant,436.48
4/16/2020,Gampaha,24.2,69,88.1,1.4,Gooseberry,371.16,Long Purple Eggplant,380.74
4/16/2020,Hambantota,34.6,262.9,63.3,1.37,Gooseberry,355.95,Long Purple Eggplant,293.15
4/16/2020,Jaffna,37.6,338.9,65.6,1.29,Gooseberry,83.43,Long Purple Eggplant,468.25
4/16/2020,Kalutara,23.7,69.7,89.1,1.11,Gooseberry,331.96,Long Purple Eggplant,184.31
4/16/2020,Kandy,28.7,299.9,78.8,1.29,Gooseberry,289.55,Long Purple Eggplant,340
4/16/2020,Kegalle,31.6,349.6,78.1,0.73,Gooseberry,462.58,Long Purple Eggplant,184.15
4/16/2020,Kilinochchi,37.5,366.5,62.7,1.86,Gooseberry,127.51,Long Purple Eggplant,279.08
4/16/2020,Kurunegala,34.3,396.6,70,0.52,Gooseberry,191.92,Long Purple Eggplant,187.69
4/16/2020,Mannar,25.7,97.4,88.9,1.13,Gooseberry,173.26,Long Purple Eggplant,299.28
4/16/2020,Matale,24.5,287.9,81.8,0.79,Gooseberry,232.3,Long Purple Eggplant,181.99
4/16/2020,Matara,22.7,300,75.6,1.36,Gooseberry,214.22,Long Purple Eggplant,427.95
4/16/2020,Monaragala,25.7,83.9,73.7,0.54,Gooseberry,78.63,Long Purple Eggplant,383.43
4/16/2020,Mullaitivu,25.5,129,88.9,1.03,Gooseberry,330.74,Long Purple Eggplant,198.04
4/16/2020,Nuwara Eliya,21.5,68.9,50.5,1.87,Gooseberry,429.17,Long Purple Eggplant,266.88
4/16/2020,Polonnaruwa,24.3,194.2,79.5,1.58,Gooseberry,261.78,Long Purple Eggplant,259.4
4/16/2020,Puttalam,20.6,240.4,82.2,0.64,Gooseberry,286.11,Long Purple Eggplant,383.34
4/16/2020,Ratnapura,35.2,270.5,86.8,0.58,Gooseberry,296.76,Long Purple Eggplant,443.88
4/16/2020,Trincomalee,32,40.2,61.4,1.97,Gooseberry,186.01,Long Purple Eggplant,133.15
4/16/2020,Vavuniya,24.1,84.9,68.1,1.19,Gooseberry,53.57,Long Purple Eggplant,62.8
4/16/2020,Ampara,33.7,210,60,1.11,Pomegranate,307.25,Asiatic Pennywort,457.24
4/16/2020,Anuradhapura,34.6,32.4,55.2,1.58,Pomegranate,317.9,Asiatic Pennywort,234.45
4/16/2020,Badulla,29.7,284.6,65.2,0.78,Pomegranate,467.97,Asiatic Pennywort,222.17
4/16/2020,Batticaloa,28.8,48.3,51.1,1.05,Pomegranate,203.1,Asiatic Pennywort,436.68
4/16/2020,Colombo,21.7,171.8,55.4,0.8,Pomegranate,81.35,Asiatic Pennywort,77.71
4/16/2020,Galle,30.4,22.8,87.4,1.4,Pomegranate,212.95,Asiatic Pennywort,71.71
4/16/2020,Gampaha,24.2,69,88.1,1.4,Pomegranate,288.91,Asiatic Pennywort,378.4
4/16/2020,Hambantota,34.6,262.9,63.3,1.37,Pomegranate,235.92,Asiatic Pennywort,415.86
4/16/2020,Jaffna,37.6,338.9,65.6,1.29,Pomegranate,300.68,Asiatic Pennywort,158.51
4/16/2020,Kalutara,23.7,69.7,89.1,1.11,Pomegranate,416.52,Asiatic Pennywort,475.34
4/16/2020,Kandy,28.7,299.9,78.8,1.29,Pomegranate,194.06,Asiatic Pennywort,203.82
4/16/2020,Kegalle,31.6,349.6,78.1,0.73,Pomegranate,246.32,Asiatic Pennywort,369.84
4/16/2020,Kilinochchi,37.5,366.5,62.7,1.86,Pomegranate,486.69,Asiatic Pennywort,269.96
4/16/2020,Kurunegala,34.3,396.6,70,0.52,Pomegranate,374.3,Asiatic Pennywort,412.49
4/17/2020,Mannar,25.7,97.4,88.9,1.13,Pomegranate,228.49,Asiatic Pennywort,74.8
4/17/2020,Matale,24.5,287.9,81.8,0.79,Pomegranate,118.71,Asiatic Pennywort,442.47
4/17/2020,Matara,22.7,300,75.6,1.36,Pomegranate,307.22,Asiatic Pennywort,131.85
4/17/2020,Monaragala,25.7,83.9,73.7,0.54,Pomegranate,152.74,Asiatic Pennywort,75.53
4/17/2020,Mullaitivu,25.5,129,88.9,1.03,Pomegranate,85.7,Asiatic Pennywort,482.46
4/17/2020,Nuwara Eliya,21.5,68.9,50.5,1.87,Pomegranate,286.65,Asiatic Pennywort,352.11
4/17/2020,Polonnaruwa,24.3,194.2,79.5,1.58,Pomegranate,380.62,Asiatic Pennywort,498.19
4/17/2020,Puttalam,20.6,240.4,82.2,0.64,Pomegranate,466.85,Asiatic Pennywort,329.61
4/17/2020,Ratnapura,35.2,270.5,86.8,0.58,Pomegranate,293.72,Asiatic Pennywort,245.68
4/17/2020,Trincomalee,32,40.2,61.4,1.97,Pomegranate,466.28,Asiatic Pennywort,80.59
4/17/2020,Vavuniya,24.1,84.9,68.1,1.19,Pomegranate,291.23,Asiatic Pennywort,306.12
4/17/2020,Ampara,33.7,210,60,1.11,Orange,57.14,Red Spinach,97.08
4/17/2020,Anuradhapura,34.6,32.4,55.2,1.58,Orange,299.33,Red Spinach,54.08
4/17/2020,Badulla,29.7,284.6,65.2,0.78,Orange,278.81,Red Spinach,96.25
4/17/2020,Batticaloa,28.8,48.3,51.1,1.05,Orange,358.96,Red Spinach,348.76
4/17/2020,Colombo,21.7,171.8,55.4,0.8,Orange,477.9,Red Spinach,340.42
4/17/2020,Galle,30.4,22.8,87.4,1.4,Orange,384.59,Red Spinach,460.04
4/17/2020,Gampaha,24.2,69,88.1,1.4,Orange,243.36,Red Spinach,259.22
4/17/2020,Hambantota,34.6,262.9,63.3,1.37,Orange,305.24,Red Spinach,488.25
4/17/2020,Jaffna,37.6,338.9,65.6,1.29,Orange,346.52,Red Spinach,293.57
4/17/2020,Kalutara,23.7,69.7,89.1,1.11,Orange,237.16,Red Spinach,253.6
4/17/2020,Kandy,28.7,299.9,78.8,1.29,Orange,390.33,Red Spinach,399.58
4/17/2020,Kegalle,31.6,349.6,78.1,0.73,Orange,181.77,Red Spinach,306.45
4/17/2020,Kilinochchi,37.5,366.5,62.7,1.86,Orange,379.19,Red Spinach,274.76
4/17/2020,Kurunegala,34.3,396.6,70,0.52,Orange,97.93,Red Spinach,87.83
4/17/2020,Mannar,25.7,97.4,88.9,1.13,Orange,274.87,Red Spinach,138.33
4/17/2020,Matale,24.5,287.9,81.8,0.79,Orange,115.6,Red Spinach,261.79
4/17/2020,Matara,22.7,300,75.6,1.36,Orange,255.16,Red Spinach,418.32
4/17/2020,Monaragala,25.7,83.9,73.7,0.54,Orange,142.92,Red Spinach,447.73
4/17/2020,Mullaitivu,25.5,129,88.9,1.03,Orange,198.53,Red Spinach,175.03
4/17/2020,Nuwara Eliya,21.5,68.9,50.5,1.87,Orange,83.68,Red Spinach,341.69
4/17/2020,Polonnaruwa,24.3,194.2,79.5,1.58,Orange,312.47,Red Spinach,348.25
4/17/2020,Puttalam,20.6,240.4,82.2,0.64,Orange,334.14,Red Spinach,154.38
4/17/2020,Ratnapura,35.2,270.5,86.8,0.58,Orange,362.4,Red Spinach,332.39
4/17/2020,Trincomalee,32,40.2,61.4,1.97,Orange,196.13,Red Spinach,433.26
4/17/2020,Vavuniya,24.1,84.9,68.1,1.19,Orange,374.01,Red Spinach,57.93
4/17/2020,Ampara,32.5,39.5,71,0.68,Banana,235.49,Pennywort,198.57
4/17/2020,Anuradhapura,33.7,264.6,68,1.8,Banana,260.58,Pennywort,158.63
4/17/2020,Badulla,22.5,273.8,80.2,0.78,Banana,273.28,Pennywort,94.83
4/17/2020,Batticaloa,28.8,302.3,84,1.53,Banana,392.43,Pennywort,55.95
4/17/2020,Colombo,22.3,33.2,57.6,0.89,Banana,241.22,Pennywort,150.22
4/17/2020,Galle,27.1,58.1,59.6,1.36,Banana,68.81,Pennywort,80.93
4/17/2020,Gampaha,37.5,379.9,80.6,1.93,Banana,77.63,Pennywort,276.18
4/17/2020,Hambantota,29.4,353,54.4,0.82,Banana,203.23,Pennywort,180.65
4/17/2020,Jaffna,24.4,363.9,56.8,1.58,Banana,468.68,Pennywort,155.92
4/17/2020,Kalutara,29.4,122.1,54.3,0.66,Banana,432.15,Pennywort,78.73
4/17/2020,Kandy,33.3,64,50.1,0.97,Banana,411.97,Pennywort,446.29
4/17/2020,Kegalle,25.4,280.5,54,1.29,Banana,370.12,Pennywort,99.95
4/17/2020,Kilinochchi,36.6,254.6,90.4,1.24,Banana,413.02,Pennywort,417.06
4/17/2020,Kurunegala,30.4,336.1,51.5,0.69,Banana,331.12,Pennywort,431.8
4/17/2020,Mannar,37.2,247.2,62.5,1.74,Banana,113.07,Pennywort,307.64
4/17/2020,Matale,32.8,228.3,71.8,1.13,Banana,449.94,Pennywort,130.45
4/17/2020,Matara,20.2,22.5,50.9,1.3,Banana,68.13,Pennywort,113.67
4/17/2020,Monaragala,24,59,59.1,0.95,Banana,298.39,Pennywort,118.32
4/17/2020,Mullaitivu,25.9,20.4,82.1,1.4,Banana,318.23,Pennywort,257.98
4/17/2020,Nuwara Eliya,30.9,7.5,68.5,1.9,Banana,481.21,Pennywort,423.8
4/17/2020,Polonnaruwa,24.5,110,89.6,0.87,Banana,138.1,Pennywort,283.84
4/17/2020,Puttalam,34.3,14.6,94.7,0.72,Banana,103.48,Pennywort,497.02
4/17/2020,Ratnapura,32,174.4,71.9,0.58,Banana,141.04,Pennywort,187.96
4/17/2020,Trincomalee,24.7,301.2,94.9,0.55,Banana,154.52,Pennywort,330.39
4/17/2020,Vavuniya,36.8,107.7,74.5,0.85,Banana,425.74,Pennywort,202.37
4/17/2020,Ampara,32.5,39.5,71,0.68,Papaya,474.22,Leeks,419.27
4/17/2020,Anuradhapura,33.7,264.6,68,1.8,Papaya,472.27,Leeks,321
4/17/2020,Badulla,22.5,273.8,80.2,0.78,Papaya,69.85,Leeks,105.38
4/17/2020,Batticaloa,28.8,302.3,84,1.53,Papaya,328.17,Leeks,492.34
4/17/2020,Colombo,22.3,33.2,57.6,0.89,Papaya,328.83,Leeks,357.22
4/17/2020,Galle,27.1,58.1,59.6,1.36,Papaya,110.18,Leeks,51.1
4/17/2020,Gampaha,37.5,379.9,80.6,1.93,Papaya,335.91,Leeks,286.1
4/17/2020,Hambantota,29.4,353,54.4,0.82,Papaya,447.93,Leeks,238.71
4/17/2020,Jaffna,24.4,363.9,56.8,1.58,Papaya,112.43,Leeks,332
4/17/2020,Kalutara,29.4,122.1,54.3,0.66,Papaya,211.42,Leeks,474.2
4/18/2020,Kandy,33.3,64,50.1,0.97,Papaya,473.5,Leeks,232.11
4/18/2020,Kegalle,25.4,280.5,54,1.29,Papaya,219.31,Leeks,359.47
4/18/2020,Kilinochchi,36.6,254.6,90.4,1.24,Papaya,385.89,Leeks,464.86
4/18/2020,Kurunegala,30.4,336.1,51.5,0.69,Papaya,350.88,Leeks,454.74
4/18/2020,Mannar,37.2,247.2,62.5,1.74,Papaya,235.06,Leeks,274.34
4/18/2020,Matale,32.8,228.3,71.8,1.13,Papaya,307.76,Leeks,490.88
4/18/2020,Matara,20.2,22.5,50.9,1.3,Papaya,246.94,Leeks,330.23
4/18/2020,Monaragala,24,59,59.1,0.95,Papaya,206.42,Leeks,107.06
4/18/2020,Mullaitivu,25.9,20.4,82.1,1.4,Papaya,169.28,Leeks,147.37
4/18/2020,Nuwara Eliya,30.9,7.5,68.5,1.9,Papaya,342.28,Leeks,433.3
4/18/2020,Polonnaruwa,24.5,110,89.6,0.87,Papaya,395.4,Leeks,326.98
4/18/2020,Puttalam,34.3,14.6,94.7,0.72,Papaya,276.84,Leeks,402.25
4/18/2020,Ratnapura,32,174.4,71.9,0.58,Papaya,83.52,Leeks,350.21
4/18/2020,Trincomalee,24.7,301.2,94.9,0.55,Papaya,192.15,Leeks,84.98
4/18/2020,Vavuniya,36.8,107.7,74.5,0.85,Papaya,376.37,Leeks,389.75
4/18/2020,Ampara,32.5,39.5,71,0.68,Mango,151.97,Carrot,441.96
4/18/2020,Anuradhapura,33.7,264.6,68,1.8,Mango,452.38,Carrot,450.19
4/18/2020,Badulla,22.5,273.8,80.2,0.78,Mango,237.67,Carrot,52.39
4/18/2020,Batticaloa,28.8,302.3,84,1.53,Mango,365.67,Carrot,368.93
4/18/2020,Colombo,22.3,33.2,57.6,0.89,Mango,169.43,Carrot,349.13
4/18/2020,Galle,27.1,58.1,59.6,1.36,Mango,136.47,Carrot,477.8
4/18/2020,Gampaha,37.5,379.9,80.6,1.93,Mango,428.1,Carrot,173.31
4/18/2020,Hambantota,29.4,353,54.4,0.82,Mango,421.86,Carrot,90.3
4/18/2020,Jaffna,24.4,363.9,56.8,1.58,Mango,445,Carrot,151.88
4/18/2020,Kalutara,29.4,122.1,54.3,0.66,Mango,238.22,Carrot,84.45
4/18/2020,Kandy,33.3,64,50.1,0.97,Mango,464.77,Carrot,154.36
4/18/2020,Kegalle,25.4,280.5,54,1.29,Mango,182.44,Carrot,497.19
4/18/2020,Kilinochchi,36.6,254.6,90.4,1.24,Mango,182.96,Carrot,237.66
4/18/2020,Kurunegala,30.4,336.1,51.5,0.69,Mango,228.77,Carrot,400.02
4/18/2020,Mannar,37.2,247.2,62.5,1.74,Mango,174.9,Carrot,473.9
4/18/2020,Matale,32.8,228.3,71.8,1.13,Mango,68.95,Carrot,332.42
4/18/2020,Matara,20.2,22.5,50.9,1.3,Mango,320.02,Carrot,114.94
4/18/2020,Monaragala,24,59,59.1,0.95,Mango,446.99,Carrot,318.51
4/18/2020,Mullaitivu,25.9,20.4,82.1,1.4,Mango,104.19,Carrot,446.34
4/18/2020,Nuwara Eliya,30.9,7.5,68.5,1.9,Mango,327.98,Carrot,291.6
4/18/2020,Polonnaruwa,24.5,110,89.6,0.87,Mango,433.27,Carrot,288.97
4/18/2020,Puttalam,34.3,14.6,94.7,0.72,Mango,341.04,Carrot,344.13
4/18/2020,Ratnapura,32,174.4,71.9,0.58,Mango,95.18,Carrot,164
4/18/2020,Trincomalee,24.7,301.2,94.9,0.55,Mango,497.56,Carrot,219.08
4/18/2020,Vavuniya,36.8,107.7,74.5,0.85,Mango,379.35,Carrot,129.08
4/18/2020,Ampara,32.5,39.5,71,0.68,Pineapple,208.69,Beetroot,86.6
4/18/2020,Anuradhapura,33.7,264.6,68,1.8,Pineapple,270.45,Beetroot,393.66
4/18/2020,Badulla,22.5,273.8,80.2,0.78,Pineapple,159.25,Beetroot,280.35
4/18/2020,Batticaloa,28.8,302.3,84,1.53,Pineapple,126.06,Beetroot,213.01
4/18/2020,Colombo,22.3,33.2,57.6,0.89,Pineapple,240.36,Beetroot,248.8
4/18/2020,Galle,27.1,58.1,59.6,1.36,Pineapple,250.67,Beetroot,286.83
4/18/2020,Gampaha,37.5,379.9,80.6,1.93,Pineapple,103.03,Beetroot,372.33
4/18/2020,Hambantota,29.4,353,54.4,0.82,Pineapple,51.27,Beetroot,306.81
4/18/2020,Jaffna,24.4,363.9,56.8,1.58,Pineapple,415.5,Beetroot,490.14
4/18/2020,Kalutara,29.4,122.1,54.3,0.66,Pineapple,350.76,Beetroot,395.5
4/18/2020,Kandy,33.3,64,50.1,0.97,Pineapple,276.75,Beetroot,177.68
4/18/2020,Kegalle,25.4,280.5,54,1.29,Pineapple,261.99,Beetroot,248.8
4/18/2020,Kilinochchi,36.6,254.6,90.4,1.24,Pineapple,107.71,Beetroot,489.1
4/18/2020,Kurunegala,30.4,336.1,51.5,0.69,Pineapple,459.18,Beetroot,495
4/18/2020,Mannar,37.2,247.2,62.5,1.74,Pineapple,323.77,Beetroot,468.63
4/18/2020,Matale,32.8,228.3,71.8,1.13,Pineapple,362.04,Beetroot,318.41
4/18/2020,Matara,20.2,22.5,50.9,1.3,Pineapple,229.28,Beetroot,58.1
4/18/2020,Monaragala,24,59,59.1,0.95,Pineapple,362.78,Beetroot,478.22
4/18/2020,Mullaitivu,25.9,20.4,82.1,1.4,Pineapple,304.85,Beetroot,89.59
4/18/2020,Nuwara Eliya,30.9,7.5,68.5,1.9,Pineapple,424.27,Beetroot,412.06
4/18/2020,Polonnaruwa,24.5,110,89.6,0.87,Pineapple,310.68,Beetroot,467.24
4/18/2020,Puttalam,34.3,14.6,94.7,0.72,Pineapple,188.29,Beetroot,298.23
4/18/2020,Ratnapura,32,174.4,71.9,0.58,Pineapple,58.52,Beetroot,56.19
4/18/2020,Trincomalee,24.7,301.2,94.9,0.55,Pineapple,360.36,Beetroot,102.55
4/18/2020,Vavuniya,36.8,107.7,74.5,0.85,Pineapple,417.68,Beetroot,490.65
4/18/2020,Ampara,32.5,39.5,71,0.68,Wood Apple,273.33,Cabbage,410.99
4/18/2020,Anuradhapura,33.7,264.6,68,1.8,Wood Apple,443.26,Cabbage,290.52
4/18/2020,Badulla,22.5,273.8,80.2,0.78,Wood Apple,427.59,Cabbage,291.54
4/18/2020,Batticaloa,28.8,302.3,84,1.53,Wood Apple,475.1,Cabbage,250.14
4/18/2020,Colombo,22.3,33.2,57.6,0.89,Wood Apple,133.26,Cabbage,422.01
4/18/2020,Galle,27.1,58.1,59.6,1.36,Wood Apple,242.72,Cabbage,435.46
4/19/2020,Gampaha,37.5,379.9,80.6,1.93,Wood Apple,352.96,Cabbage,290.58
4/19/2020,Hambantota,29.4,353,54.4,0.82,Wood Apple,185.21,Cabbage,286.06
4/19/2020,Jaffna,24.4,363.9,56.8,1.58,Wood Apple,116.03,Cabbage,69.53
4/19/2020,Kalutara,29.4,122.1,54.3,0.66,Wood Apple,306.35,Cabbage,109.92
4/19/2020,Kandy,33.3,64,50.1,0.97,Wood Apple,102.04,Cabbage,198.73
4/19/2020,Kegalle,25.4,280.5,54,1.29,Wood Apple,428.15,Cabbage,145.34
4/19/2020,Kilinochchi,36.6,254.6,90.4,1.24,Wood Apple,345.3,Cabbage,360.37
4/19/2020,Kurunegala,30.4,336.1,51.5,0.69,Wood Apple,237.81,Cabbage,95.85
4/19/2020,Mannar,37.2,247.2,62.5,1.74,Wood Apple,492.73,Cabbage,443.66
4/19/2020,Matale,32.8,228.3,71.8,1.13,Wood Apple,177.47,Cabbage,231.37
4/19/2020,Matara,20.2,22.5,50.9,1.3,Wood Apple,169.77,Cabbage,200.77
4/19/2020,Monaragala,24,59,59.1,0.95,Wood Apple,177.06,Cabbage,492.13
4/19/2020,Mullaitivu,25.9,20.4,82.1,1.4,Wood Apple,366.32,Cabbage,111.15
4/19/2020,Nuwara Eliya,30.9,7.5,68.5,1.9,Wood Apple,295.38,Cabbage,103.4
4/19/2020,Polonnaruwa,24.5,110,89.6,0.87,Wood Apple,348.26,Cabbage,480.18
4/19/2020,Puttalam,34.3,14.6,94.7,0.72,Wood Apple,80.59,Cabbage,446.16
4/19/2020,Ratnapura,32,174.4,71.9,0.58,Wood Apple,119.35,Cabbage,237.62
4/19/2020,Trincomalee,24.7,301.2,94.9,0.55,Wood Apple,280.27,Cabbage,217.43
4/19/2020,Vavuniya,36.8,107.7,74.5,0.85,Wood Apple,102.1,Cabbage,236.03
4/19/2020,Ampara,32.5,39.5,71,0.68,Beli Fruit,171.93,Knol-Khol,119.08
4/19/2020,Anuradhapura,33.7,264.6,68,1.8,Beli Fruit,262.64,Knol-Khol,203.15
4/19/2020,Badulla,22.5,273.8,80.2,0.78,Beli Fruit,484.01,Knol-Khol,57.48
4/19/2020,Batticaloa,28.8,302.3,84,1.53,Beli Fruit,176.86,Knol-Khol,282.49
4/19/2020,Colombo,22.3,33.2,57.6,0.89,Beli Fruit,331.43,Knol-Khol,149.09
4/19/2020,Galle,27.1,58.1,59.6,1.36,Beli Fruit,456.64,Knol-Khol,337.99
4/19/2020,Gampaha,37.5,379.9,80.6,1.93,Beli Fruit,219.38,Knol-Khol,314.1
4/19/2020,Hambantota,29.4,353,54.4,0.82,Beli Fruit,205.02,Knol-Khol,192.01
4/19/2020,Jaffna,24.4,363.9,56.8,1.58,Beli Fruit,169.62,Knol-Khol,173.35
4/19/2020,Kalutara,29.4,122.1,54.3,0.66,Beli Fruit,250.96,Knol-Khol,73.95
4/19/2020,Kandy,33.3,64,50.1,0.97,Beli Fruit,397.56,Knol-Khol,184.24
4/19/2020,Kegalle,25.4,280.5,54,1.29,Beli Fruit,336.67,Knol-Khol,55.87
4/19/2020,Kilinochchi,36.6,254.6,90.4,1.24,Beli Fruit,313.04,Knol-Khol,310.33
4/19/2020,Kurunegala,30.4,336.1,51.5,0.69,Beli Fruit,436.85,Knol-Khol,331.26
4/19/2020,Mannar,37.2,247.2,62.5,1.74,Beli Fruit,250.8,Knol-Khol,494.05
4/19/2020,Matale,32.8,228.3,71.8,1.13,Beli Fruit,157.44,Knol-Khol,493.42
4/19/2020,Matara,20.2,22.5,50.9,1.3,Beli Fruit,187.72,Knol-Khol,240.73
4/19/2020,Monaragala,24,59,59.1,0.95,Beli Fruit,76.95,Knol-Khol,51.42
4/19/2020,Mullaitivu,25.9,20.4,82.1,1.4,Beli Fruit,115.23,Knol-Khol,59.87
4/19/2020,Nuwara Eliya,30.9,7.5,68.5,1.9,Beli Fruit,91.7,Knol-Khol,446.79
4/19/2020,Polonnaruwa,24.5,110,89.6,0.87,Beli Fruit,302.14,Knol-Khol,71.94
4/19/2020,Puttalam,34.3,14.6,94.7,0.72,Beli Fruit,367.29,Knol-Khol,170.04
4/19/2020,Ratnapura,32,174.4,71.9,0.58,Beli Fruit,307.78,Knol-Khol,389.1
4/19/2020,Trincomalee,24.7,301.2,94.9,0.55,Beli Fruit,82.6,Knol-Khol,367.8
4/19/2020,Vavuniya,36.8,107.7,74.5,0.85,Beli Fruit,141.74,Knol-Khol,384.1
4/19/2020,Ampara,32.5,39.5,71,0.68,Guava,420.3,Pumpkin,254.12
4/19/2020,Anuradhapura,33.7,264.6,68,1.8,Guava,426.39,Pumpkin,166.29
4/19/2020,Badulla,22.5,273.8,80.2,0.78,Guava,65.46,Pumpkin,85.3
4/19/2020,Batticaloa,28.8,302.3,84,1.53,Guava,387.51,Pumpkin,236.23
4/19/2020,Colombo,22.3,33.2,57.6,0.89,Guava,176.47,Pumpkin,465.47
4/19/2020,Galle,27.1,58.1,59.6,1.36,Guava,360.11,Pumpkin,141.68
4/19/2020,Gampaha,37.5,379.9,80.6,1.93,Guava,199.83,Pumpkin,350.14
4/19/2020,Hambantota,29.4,353,54.4,0.82,Guava,274.89,Pumpkin,309.34
4/19/2020,Jaffna,24.4,363.9,56.8,1.58,Guava,114.18,Pumpkin,389.6
4/19/2020,Kalutara,29.4,122.1,54.3,0.66,Guava,162.77,Pumpkin,105.66
4/19/2020,Kandy,33.3,64,50.1,0.97,Guava,376.07,Pumpkin,403.04
4/19/2020,Kegalle,25.4,280.5,54,1.29,Guava,369.58,Pumpkin,117.93
4/19/2020,Kilinochchi,36.6,254.6,90.4,1.24,Guava,455.17,Pumpkin,378.04
4/19/2020,Kurunegala,30.4,336.1,51.5,0.69,Guava,120.79,Pumpkin,160.87
4/19/2020,Mannar,37.2,247.2,62.5,1.74,Guava,371.83,Pumpkin,201.54
4/19/2020,Matale,32.8,228.3,71.8,1.13,Guava,473.15,Pumpkin,265.6
4/19/2020,Matara,20.2,22.5,50.9,1.3,Guava,472.93,Pumpkin,282.96
4/19/2020,Monaragala,24,59,59.1,0.95,Guava,216.12,Pumpkin,106
4/19/2020,Mullaitivu,25.9,20.4,82.1,1.4,Guava,295.51,Pumpkin,264.22
4/19/2020,Nuwara Eliya,30.9,7.5,68.5,1.9,Guava,214.65,Pumpkin,373.62
4/19/2020,Polonnaruwa,24.5,110,89.6,0.87,Guava,374.82,Pumpkin,87.87
4/19/2020,Puttalam,34.3,14.6,94.7,0.72,Guava,185.14,Pumpkin,50.01
4/19/2020,Ratnapura,32,174.4,71.9,0.58,Guava,440.11,Pumpkin,217.21
4/19/2020,Trincomalee,24.7,301.2,94.9,0.55,Guava,326.19,Pumpkin,250.38
4/19/2020,Vavuniya,36.8,107.7,74.5,0.85,Guava,287.8,Pumpkin,318.14
4/19/2020,Ampara,32.5,39.5,71,0.68,Passion Fruit,70.11,Onion,297.42
4/19/2020,Anuradhapura,33.7,264.6,68,1.8,Passion Fruit,351.88,Onion,498.19
4/20/2020,Badulla,22.5,273.8,80.2,0.78,Passion Fruit,79.51,Onion,376.97
4/20/2020,Batticaloa,28.8,302.3,84,1.53,Passion Fruit,253.37,Onion,283.43
4/20/2020,Colombo,22.3,33.2,57.6,0.89,Passion Fruit,221.26,Onion,388.93
4/20/2020,Galle,27.1,58.1,59.6,1.36,Passion Fruit,490.22,Onion,473.51
4/20/2020,Gampaha,37.5,379.9,80.6,1.93,Passion Fruit,58.58,Onion,348.48
4/20/2020,Hambantota,29.4,353,54.4,0.82,Passion Fruit,57.52,Onion,183.82
4/20/2020,Jaffna,24.4,363.9,56.8,1.58,Passion Fruit,449.91,Onion,473.16
4/20/2020,Kalutara,29.4,122.1,54.3,0.66,Passion Fruit,403.62,Onion,285.79
4/20/2020,Kandy,33.3,64,50.1,0.97,Passion Fruit,60.64,Onion,104.23
4/20/2020,Kegalle,25.4,280.5,54,1.29,Passion Fruit,196.81,Onion,364.42
4/20/2020,Kilinochchi,36.6,254.6,90.4,1.24,Passion Fruit,90.05,Onion,343.42
4/20/2020,Kurunegala,30.4,336.1,51.5,0.69,Passion Fruit,305.88,Onion,354.81
4/20/2020,Mannar,37.2,247.2,62.5,1.74,Passion Fruit,69.09,Onion,333.63
4/20/2020,Matale,32.8,228.3,71.8,1.13,Passion Fruit,349.82,Onion,339.14
4/20/2020,Matara,20.2,22.5,50.9,1.3,Passion Fruit,495.64,Onion,276.21
4/20/2020,Monaragala,24,59,59.1,0.95,Passion Fruit,400.12,Onion,483.65
4/20/2020,Mullaitivu,25.9,20.4,82.1,1.4,Passion Fruit,406.49,Onion,318.92
4/20/2020,Nuwara Eliya,30.9,7.5,68.5,1.9,Passion Fruit,128.93,Onion,131.57
4/20/2020,Polonnaruwa,24.5,110,89.6,0.87,Passion Fruit,139.51,Onion,434.48
4/20/2020,Puttalam,34.3,14.6,94.7,0.72,Passion Fruit,323.33,Onion,446.02
4/20/2020,Ratnapura,32,174.4,71.9,0.58,Passion Fruit,383.99,Onion,419.33
4/20/2020,Trincomalee,24.7,301.2,94.9,0.55,Passion Fruit,333.58,Onion,381.38
4/20/2020,Vavuniya,36.8,107.7,74.5,0.85,Passion Fruit,143.89,Onion,475.56
4/20/2020,Ampara,32.5,39.5,71,0.68,Rambutan,293.03,Potato,177.11
4/20/2020,Anuradhapura,33.7,264.6,68,1.8,Rambutan,76.12,Potato,155.03
4/20/2020,Badulla,22.5,273.8,80.2,0.78,Rambutan,57.26,Potato,164.3
4/20/2020,Batticaloa,28.8,302.3,84,1.53,Rambutan,482.9,Potato,164.95
4/20/2020,Colombo,22.3,33.2,57.6,0.89,Rambutan,420.29,Potato,345.67
4/20/2020,Galle,27.1,58.1,59.6,1.36,Rambutan,428.51,Potato,293.47
4/20/2020,Gampaha,37.5,379.9,80.6,1.93,Rambutan,51.4,Potato,361.92
4/20/2020,Hambantota,29.4,353,54.4,0.82,Rambutan,483.19,Potato,120.17
4/20/2020,Jaffna,24.4,363.9,56.8,1.58,Rambutan,281.95,Potato,101.3
4/20/2020,Kalutara,29.4,122.1,54.3,0.66,Rambutan,285.37,Potato,466.98
4/20/2020,Kandy,33.3,64,50.1,0.97,Rambutan,131.89,Potato,372.16
